"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"19.07.2018","39,3010","0,0000","39,5091","38,9371","","-0,33%"
"20.07.2018","39,5894","0,0000","39,6190","39,0773","","0,73%"
"23.07.2018","39,3573","0,0000","39,7094","39,2782","","-0,59%"
"24.07.2018","39,3573","0,0000","39,5271","39,1548","","0,00%"
"25.07.2018","39,5827","0,0000","39,6798","39,3091","","0,57%"
"26.07.2018","39,2969","0,0000","39,7113","39,2808","","-0,72%"
"27.07.2018","39,3194","0,0000","39,4567","39,1252","","0,06%"
"30.07.2018","39,2657","0,0000","39,3875","39,1776","","-0,14%"
"31.07.2018","39,3335","0,0000","39,4914","39,0438","","0,17%"
"01.08.2018","39,0789","0,0000","39,3782","39,0696","","-0,65%"
"02.08.2018","38,8133","0,0000","39,2567","38,7995","","-0,68%"
"03.08.2018","38,9998","0,0000","39,2242","38,7095","","0,48%"
"06.08.2018","38,7770","0,0000","39,1548","38,7767","","-0,57%"
"07.08.2018","38,9230","0,0000","39,1004","38,8169","","0,38%"
"08.08.2018","39,0053","0,0000","39,0908","38,7699","","0,21%"
"09.08.2018","38,9657","0,0000","39,1364","38,9136","","-0,10%"
"10.08.2018","38,9297","0,0000","39,1284","38,7545","","-0,09%"
"13.08.2018","38,3635","0,0000","39,0255","38,3028","","-1,45%"
"14.08.2018","38,3761","0,0000","38,5371","38,3153","","0,03%"
"15.08.2018","37,7540","0,0000","38,4079","37,7041","","-1,62%"
"16.08.2018","37,7308","0,0000","38,0018","37,2936","","-0,06%"
"17.08.2018","38,0777","0,0000","38,0986","37,6681","","0,92%"
"20.08.2018","38,2648","0,0000","38,2870","38,0112","","0,49%"
"21.08.2018","38,4433","0,0000","38,4834","38,1661","","0,47%"
"22.08.2018","38,4237","0,0000","38,6294","38,3253","","-0,05%"
"23.08.2018","38,0960","0,0000","38,4719","38,0433","","-0,85%"
"24.08.2018","38,7593","0,0000","38,8525","38,0311","","1,74%"
"27.08.2018","38,9339","0,0000","38,9789","38,6603","","0,45%"
"28.08.2018","38,6034","0,0000","39,0400","38,5490","","-0,85%"
"29.08.2018","38,7821","0,0000","38,8165","38,5979","","0,46%"
"30.08.2018","38,5651","0,0000","38,8323","38,4507","","-0,56%"
"31.08.2018","38,6037","0,0000","38,8635","38,5182","","0,10%"
"03.09.2018","38,5937","0,0000","38,7043","38,4317","","-0,03%"
"04.09.2018","38,2886","0,0000","38,6439","38,2336","","-0,79%"
"05.09.2018","38,4619","0,0000","38,5285","38,2803","","0,45%"
"06.09.2018","38,5735","0,0000","38,8053","38,4269","","0,29%"
"07.09.2018","38,4317","0,0000","38,6947","38,3491","","-0,37%"
"10.09.2018","38,4339","0,0000","38,5317","38,2938","","0,01%"
"11.09.2018","38,5021","0,0000","38,5609","38,1697","","0,18%"
"12.09.2018","38,7561","0,0000","38,8535","38,3288","","0,66%"
"13.09.2018","38,6034","0,0000","38,9876","38,5690","","-0,39%"
"14.09.2018","38,3658","0,0000","38,8567","38,3471","","-0,62%"
"17.09.2018","38,5979","0,0000","38,7352","38,3420","","0,60%"
"18.09.2018","38,5040","0,0000","38,6947","38,4352","","-0,24%"
"19.09.2018","38,6960","0,0000","38,7776","38,4973","","0,50%"
"20.09.2018","38,7982","0,0000","38,8484","38,6018","","0,26%"
"21.09.2018","38,5516","0,0000","38,9352","38,3079","","-0,64%"
"24.09.2018","38,5320","0,0000","38,7130","38,3835","","-0,05%"
"25.09.2018","38,6040","0,0000","38,6873","38,4783","","0,19%"
"26.09.2018","38,3899","0,0000","38,6593","38,2635","","-0,55%"
"27.09.2018","38,0157","0,0000","38,5349","37,9896","","-0,97%"
"28.09.2018","38,3137","0,0000","38,3751","37,9488","","0,78%"
"01.10.2018","38,1864","0,0000","38,3307","38,0732","","-0,33%"
"02.10.2018","38,6670","0,0000","38,8455","38,1999","","1,26%"
"03.10.2018","38,4818","0,0000","38,8484","38,4606","","-0,48%"
"04.10.2018","38,5571","0,0000","38,7966","38,4317","","0,20%"
"05.10.2018","38,6596","0,0000","38,7667","38,4716","","0,27%"
"08.10.2018","38,1828","0,0000","38,7127","38,0404","","-1,23%"
"09.10.2018","38,2327","0,0000","38,3166","38,0356","","0,13%"
"10.10.2018","38,3995","0,0000","38,4127","38,0922","","0,44%"
"11.10.2018","39,3438","0,0000","39,4255","38,2819","","2,46%"
"12.10.2018","39,1445","0,0000","39,3441","39,0699","","-0,51%"
"15.10.2018","39,4341","0,0000","39,6502","39,1278","","0,74%"
"16.10.2018","39,3534","0,0000","39,6216","39,3187","","-0,20%"
"17.10.2018","39,2972","0,0000","39,5293","39,2213","","-0,14%"
"18.10.2018","39,3850","0,0000","39,5489","39,1609","","0,22%"
"19.10.2018","39,4123","0,0000","39,5653","39,3068","","0,07%"
"22.10.2018","39,2731","0,0000","39,5306","39,2129","","-0,35%"
"23.10.2018","39,5509","0,0000","39,8566","39,2689","","0,71%"
"24.10.2018","39,6605","0,0000","39,6621","39,3879","","0,28%"
"25.10.2018","39,5968","15,4121","39,8418","39,4634","","-0,16%"
"26.10.2018","39,6473","0,4705","39,9736","39,5255","","0,13%"
"28.10.2018","0,4727","0,4726","0,4733","0,4703","","-98,81%"
"29.10.2018","39,5245","0,4726","39,7187","39,3544","","8.261,02%"
"30.10.2018","39,3126","0,4657","39,5647","39,2036","","-0,54%"
"31.10.2018","39,0303","0,4647","39,3300","38,9512","","-0,72%"
"01.11.2018","39,6354","0,4591","39,7830","39,0438","","1,55%"
"02.11.2018","39,6251","0,4743","39,7505","39,5274","","-0,03%"
"04.11.2018","0,4743","0,4740","0,4746","0,4737","","-98,80%"
"05.11.2018","39,5856","0,4744","39,7087","39,4329","","8.245,98%"
"06.11.2018","39,4268","0,4709","39,7357","39,3213","","-0,40%"
"07.11.2018","39,4071","0,4677","39,7328","39,3171","","-0,05%"
"08.11.2018","39,3361","0,4682","39,4493","39,2107","","-0,18%"
"09.11.2018","38,8834","0,4642","39,3364","38,7780","","-1,15%"
"11.11.2018","0,4562","0,4556","0,4562","0,4544","","-98,83%"
"12.11.2018","38,5924","0,4562","38,9467","38,5905","","8.360,42%"
"13.11.2018","38,6513","0,4512","38,7474","38,4490","","0,15%"
"14.11.2018","38,9422","0,4509","39,1036","38,4860","","0,75%"
"15.11.2018","38,9895","0,4548","39,1040","38,8210","","0,12%"
"16.11.2018","39,2808","0,4592","39,3940","38,9943","","0,75%"
"18.11.2018","0,4637","0,4636","0,4639","0,4597","","-98,82%"
"19.11.2018","39,3351","0,4637","39,3907","39,1419","","8.382,06%"
"20.11.2018","39,2875","0,4640","39,5065","39,2011","","-0,12%"
"21.11.2018","39,3991","0,4602","39,5476","39,1962","","0,28%"
"22.11.2018","39,4393","0,4657","39,5148","39,3702","","0,10%"
"23.11.2018","39,3023","0,4660","39,4978","39,2168","","-0,35%"
"25.11.2018","0,4600","0,4584","0,4608","0,4574","","-98,83%"
"26.11.2018","39,2982","0,4599","39,4824","39,2576","","8.443,17%"
"27.11.2018","39,0561","0,4582","39,3914","38,9461","","-0,62%"
"28.11.2018","39,2522","0,4552","39,4245","38,9233","","0,50%"
"29.11.2018","39,3171","0,4605","39,5120","39,2274","","0,17%"
"30.11.2018","39,2773","0,4602","39,4026","39,1001","","-0,10%"
"02.12.2018","0,4577","0,4558","0,4619","0,4558","","-98,83%"
"03.12.2018","39,5743","0,4575","39,7020","39,2564","","8.545,51%"
"04.12.2018","39,7965","0,4631","39,9267","39,5518","","0,56%"
"05.12.2018","39,7920","0,4673","39,8434","39,6380","","-0,01%"
"06.12.2018","39,7991","0,4661","40,0058","39,6820","","0,02%"
"07.12.2018","40,1267","0,4652","40,1897","39,7740","","0,82%"
"09.12.2018","0,4697","0,4702","0,4711","0,4693","","-98,83%"
"10.12.2018","40,0023","0,4696","40,2061","39,9032","","8.417,33%"
"11.12.2018","39,9563","0,4671","40,1733","39,8814","","-0,11%"
"12.12.2018","40,0260","0,4686","40,0971","39,9167","","0,17%"
"13.12.2018","39,9569","0,4739","40,0833","39,8614","","-0,17%"
"14.12.2018","39,8061","0,4739","39,9640","39,6222","","-0,38%"
"16.12.2018","0,4685","0,4683","0,4690","0,4672","","-98,82%"
"17.12.2018","40,0553","0,4685","40,1267","39,7180","","8.450,33%"
"18.12.2018","40,1688","0,4718","40,1971","40,0068","","0,28%"
"19.12.2018","39,9344","0,4709","40,4466","39,9039","","-0,58%"
"20.12.2018","40,4893","0,4699","40,7157","39,9476","","1,39%"
"21.12.2018","40,3672","0,4754","40,5983","40,2939","","-0,30%"
"23.12.2018","0,4715","0,4702","0,4718","0,4699","","-98,83%"
"24.12.2018","40,7829","0,4715","40,8150","40,4360","","8.550,14%"
"25.12.2018","0,4747","0,4747","0,4761","0,4702","","-98,84%"
"26.12.2018","40,7128","0,4747","41,1227","40,6469","","8.476,70%"
"27.12.2018","40,9957","0,4836","41,1192","40,7028","","0,69%"
"28.12.2018","41,1690","0,4896","41,2201","40,9568","","0,42%"
"30.12.2018","0,4943","0,4950","0,4950","0,4917","","-98,80%"
"31.12.2018","41,2288","0,4945","41,2844","41,0565","","8.240,14%"
"01.01.2019","0,4984","0,5011","0,5011","0,4982","","-98,79%"
"02.01.2019","41,2655","0,4985","41,4314","41,0983","","8.180,23%"
"03.01.2019","41,5953","0,4974","41,6313","41,2960","","0,80%"
"04.01.2019","41,3085","0,5060","41,7451","41,0372","","-0,69%"
"06.01.2019","0,5047","0,5042","0,5055","0,5041","","-98,78%"
"07.01.2019","41,4214","0,5048","41,6384","41,2253","","8.107,09%"
"08.01.2019","41,3227","0,5035","41,4805","41,1111","","-0,24%"
"09.01.2019","41,5931","0,5036","41,5989","41,1385","","0,65%"
"10.01.2019","41,3632","0,5064","41,7021","41,3394","","-0,55%"
"11.01.2019","41,4243","0,5013","41,6400","41,3532","","0,15%"
"13.01.2019","0,5018","0,5002","0,5024","0,4990","","-98,79%"
"14.01.2019","41,5320","0,5016","41,6625","41,3815","","8.177,15%"
"15.01.2019","41,4394","0,5029","41,6233","41,3555","","-0,22%"
"16.01.2019","41,5744","0,5019","41,6333","41,3941","","0,33%"
"17.01.2019","41,5394","0,5010","41,6461","41,4249","","-0,08%"
"18.01.2019","41,1770","0,4993","41,5538","41,1610","","-0,87%"
"20.01.2019","0,4933","0,4929","0,4938","0,4928","","-98,80%"
"21.01.2019","41,1378","0,4933","41,2667","41,0343","","8.240,03%"
"22.01.2019","41,3108","0,4908","41,3278","41,0517","","0,42%"
"23.01.2019","41,2433","0,4930","41,3632","41,0886","","-0,16%"
"24.01.2019","41,1835","0,4942","41,3063","41,0433","","-0,15%"
"25.01.2019","41,8901","0,4929","41,9075","41,1307","","1,72%"
"27.01.2019","0,5057","0,5053","0,5062","0,5048","","-98,79%"
"28.01.2019","41,9062","0,5056","41,9380","41,7059","","8.186,18%"
"29.01.2019","42,1715","0,5064","42,1801","41,8618","","0,63%"
"30.01.2019","42,4132","0,5091","42,5463","42,0663","","0,57%"
"31.01.2019","42,4496","0,5164","42,6415","42,3476","","0,09%"
"01.02.2019","42,3759","0,5161","42,5518","42,2972","","-0,17%"
"03.02.2019","0,5116","0,5108","0,5121","0,5108","","-98,79%"
"04.02.2019","42,1930","0,5113","42,3981","42,0596","","8.146,79%"
"05.02.2019","42,2721","0,5098","42,3361","42,1252","","0,19%"
"06.02.2019","41,9956","0,5097","42,3039","41,9663","","-0,65%"
"07.02.2019","42,1097","0,5037","42,1795","41,8638","","0,27%"
"08.02.2019","42,2454","0,5063","42,2988","42,0258","","0,32%"
"10.02.2019","0,5090","0,5084","0,5091","0,5080","","-98,80%"
"11.02.2019","42,0605","0,5088","42,2721","41,9088","","8.162,61%"
"12.02.2019","42,1409","0,5050","42,2695","41,9972","","0,19%"
"13.02.2019","41,9776","0,5050","42,3785","41,9384","","-0,39%"
"14.02.2019","42,1879","0,5015","42,2576","41,8782","","0,50%"
"15.02.2019","42,4833","0,5021","42,5219","42,1419","","0,70%"
"17.02.2019","0,5076","0,5065","0,5078","0,5056","","-98,81%"
"18.02.2019","42,6367","0,5075","42,6846","42,4505","","8.300,23%"
"19.02.2019","43,1180","0,5086","43,1392","42,5110","","1,13%"
"20.02.2019","43,0373","0,5135","43,2983","42,9710","","-0,19%"
"21.02.2019","42,5335","0,5171","43,1299","42,5132","","-1,17%"
"22.02.2019","42,6981","0,5094","42,8598","42,4737","","0,39%"
"24.02.2019","0,5122","0,5108","0,5128","0,5098","","-98,80%"
"25.02.2019","42,6534","0,5120","42,8418","42,5987","","8.227,61%"
"26.02.2019","42,7193","0,5113","42,7666","42,5422","","0,15%"
"27.02.2019","42,4312","0,5124","42,7463","42,3242","","-0,67%"
"28.02.2019","42,2075","0,5066","42,6653","42,1866","","-0,53%"
"01.03.2019","41,5171","0,5023","42,2807","41,4715","","-1,64%"
"03.03.2019","0,4897","0,4900","0,4904","0,4894","","-98,82%"
"04.03.2019","41,3497","0,4897","41,6948","41,2333","","8.343,14%"
"05.03.2019","41,3914","0,4851","41,4583","41,1754","","0,10%"
"06.03.2019","41,3654","0,4870","41,4961","41,2510","","-0,06%"
"07.03.2019","41,3325","0,4849","41,4362","41,1822","","-0,08%"
"08.03.2019","41,7689","0,4836","41,8156","41,3105","","1,06%"
"10.03.2019","0,4929","0,4926","0,4935","0,4920","","-98,82%"
"11.03.2019","41,6014","0,4928","41,7645","41,4712","","8.340,99%"
"12.03.2019","41,8541","0,4921","41,8585","41,5326","","0,61%"
"13.03.2019","42,0863","0,4966","42,1520","41,8059","","0,55%"
"14.03.2019","41,6684","0,4966","42,1240","41,5548","","-0,99%"
"15.03.2019","41,8323","0,4883","41,9994","41,5841","","0,39%"
"17.03.2019","0,4910","0,4913","0,4922","0,4910","","-98,83%"
"18.03.2019","41,9069","0,4911","42,0058","41,7275","","8.434,71%"
"19.03.2019","41,9985","0,4933","42,1439","41,8667","","0,22%"
"20.03.2019","42,1893","0,4942","42,3291","41,7397","","0,45%"
"21.03.2019","42,0919","0,4989","42,4461","41,8924","","-0,23%"
"22.03.2019","42,2181","0,4970","42,2728","42,0068","","0,30%"
"24.03.2019","0,4952","0,4957","0,4982","0,4942","","-98,83%"
"25.03.2019","42,4968","0,4951","42,5782","42,1400","","8.481,25%"
"26.03.2019","42,2917","0,4995","42,5399","42,1949","","-0,48%"
"27.03.2019","42,1071","0,4964","42,4123","42,0422","","-0,44%"
"28.03.2019","41,4793","0,4911","42,1891","41,4198","","-1,49%"
"29.03.2019","41,5355","0,4838","41,7822","41,3571","","0,14%"
"31.03.2019","0,4875","0,4860","0,4886","0,4856","","-98,83%"
"01.04.2019","41,3913","0,4874","41,6927","41,3539","","8.389,92%"
"02.04.2019","41,5628","0,4855","41,5628","41,3060","","0,41%"
"03.04.2019","41,4633","0,4860","41,6167","41,4085","","-0,24%"
"04.04.2019","41,5428","0,4872","41,6066","41,1719","","0,19%"
"05.04.2019","41,5162","0,4871","41,5829","41,2835","","-0,06%"
"07.04.2019","0,4862","0,4856","0,4871","0,4846","","-98,83%"
"08.04.2019","41,7048","0,4861","41,9120","41,5098","","8.478,20%"
"09.04.2019","41,9208","0,4903","41,9918","41,6770","","0,52%"
"10.04.2019","42,0466","0,4894","42,1335","41,8165","","0,30%"
"11.04.2019","41,5498","0,4898","42,0889","41,4487","","-1,18%"
"12.04.2019","41,4744","0,4813","41,6562","41,4651","","-0,18%"
"14.04.2019","0,4815","0,4824","0,4828","0,4812","","-98,84%"
"15.04.2019","41,3984","0,4814","41,5312","41,2159","","8.498,17%"
"16.04.2019","41,0298","0,4829","41,4295","40,9182","","-0,89%"
"17.04.2019","40,9517","0,4825","41,1419","40,9128","","-0,19%"
"18.04.2019","40,9925","0,4818","41,0747","40,8517","","0,10%"
"19.04.2019","0,4819","0,4812","0,4845","0,4802","","-98,82%"
"21.04.2019","0,4831","0,4816","0,4833","0,4801","","0,25%"
"22.04.2019","40,9817","0,4831","41,1436","40,9343","","8.383,36%"
"23.04.2019","40,9005","0,4827","41,0375","40,6996","","-0,20%"
"24.04.2019","40,9912","0,4768","41,0997","40,7719","","0,22%"
"25.04.2019","41,0545","0,4802","41,2293","40,9311","","0,15%"
"26.04.2019","41,3410","0,4808","41,4292","41,0131","","0,70%"
"28.04.2019","0,4842","0,4849","0,4849","0,4838","","-98,83%"
"29.04.2019","41,1385","0,4843","41,3639","41,0735","","8.395,40%"
"30.04.2019","41,2606","0,4801","41,3504","41,1301","","0,30%"
"01.05.2019","41,0357","0,4805","41,3765","40,9195","","-0,55%"
"02.05.2019","40,8407","0,4722","41,0864","40,6980","","-0,48%"
"03.05.2019","41,1188","0,4701","41,2306","40,7851","","0,68%"
"05.05.2019","0,4797","0,4782","0,4814","0,4775","","-98,83%"
"06.05.2019","41,1553","0,4800","41,3264","41,0356","","8.479,95%"
"07.05.2019","41,2912","0,4799","41,3424","41,0774","","0,33%"
"08.05.2019","41,1730","0,4796","41,5192","41,1192","","-0,29%"
"09.05.2019","41,2728","0,4773","41,4140","41,1211","","0,24%"
"10.05.2019","41,3330","0,4747","41,4528","41,2433","","0,15%"
"12.05.2019","0,4743","0,4754","0,4764","0,4740","","-98,85%"
"13.05.2019","41,7848","0,4744","41,8312","41,1963","","8.710,23%"
"14.05.2019","41,6923","0,4756","41,9007","41,5735","","-0,22%"
"15.05.2019","41,6807","0,4762","41,8208","41,5532","","-0,03%"
"16.05.2019","41,3587","0,4755","41,7532","41,2719","","-0,77%"
"17.05.2019","41,0613","0,4677","41,4389","40,9764","","-0,72%"
"19.05.2019","0,4644","0,4639","0,4646","0,4638","","-98,87%"
"20.05.2019","41,0724","0,4645","41,1173","40,9349","","8.744,04%"
"21.05.2019","40,9833","0,4652","41,0826","40,7983","","-0,22%"
"22.05.2019","40,9396","0,4649","41,0621","40,8925","","-0,11%"
"23.05.2019","41,2653","0,4647","41,3852","40,9015","","0,80%"
"24.05.2019","41,3023","0,4696","41,3192","41,1594","","0,09%"
"26.05.2019","0,4686","0,4681","0,4702","0,4678","","-98,87%"
"27.05.2019","41,3072","0,4687","41,3882","41,2622","","8.714,56%"
"28.05.2019","41,1227","0,4692","41,3594","41,0124","","-0,45%"
"29.05.2019","41,1272","0,4618","41,3254","41,1037","","0,01%"
"30.05.2019","41,4262","0,4635","41,4382","40,9742","","0,73%"
"31.05.2019","41,9647","0,4673","42,0094","41,4005","","1,30%"
"02.06.2019","0,4702","0,4687","0,4703","0,4682","","-98,88%"
"03.06.2019","42,5912","0,4703","42,6929","41,9985","","8.958,52%"
"04.06.2019","42,6053","0,4751","42,7276","42,4255","","0,03%"
"05.06.2019","42,7556","0,4765","43,2062","42,5740","","0,35%"
"06.06.2019","42,9148","0,4760","43,0718","42,6656","","0,37%"
"07.06.2019","43,0916","0,4782","43,3418","42,7502","","0,41%"
"09.06.2019","0,4817","0,4829","0,4833","0,4811","","-98,88%"
"10.06.2019","42,6909","0,4817","42,9995","42,5836","","8.762,86%"
"11.06.2019","42,6532","0,4732","42,7544","42,4181","","-0,09%"
"12.06.2019","42,8621","0,4745","43,0252","42,6254","","0,49%"
"13.06.2019","43,1450","0,4754","43,1794","42,8206","","0,66%"
"14.06.2019","43,1247","0,4800","43,6619","43,0042","","-0,05%"
"16.06.2019","0,4768","0,4768","0,4785","0,4764","","-98,89%"
"17.06.2019","43,0590","0,4766","43,1824","42,8392","","8.931,14%"
"18.06.2019","43,2834","0,4771","43,5386","43,0257","","0,52%"
"19.06.2019","43,7208","0,4824","43,7925","43,1061","","1,01%"
"20.06.2019","44,6381","0,4864","44,7810","43,6414","","2,10%"
"21.06.2019","44,9676","0,4969","45,3576","44,4323","","0,74%"
"23.06.2019","0,4956","0,4999","0,5008","0,4935","","-98,90%"
"24.06.2019","45,6270","0,4955","45,6830","45,0136","","9.106,71%"
"25.06.2019","45,7463","0,4975","46,2530","45,3936","","0,26%"
"26.06.2019","45,2795","0,4924","45,7715","45,0747","","-1,02%"
"27.06.2019","45,3116","0,4916","45,3839","45,0062","","0,07%"
"28.06.2019","45,3036","0,4911","45,7904","45,2171","","-0,02%"
"30.06.2019","0,4885","0,4922","0,4996","0,4873","","-98,92%"
"01.07.2019","44,4987","0,4886","44,9245","44,4165","","9.008,67%"
"02.07.2019","45,5960","0,4871","45,6370","44,4821","","2,47%"
"03.07.2019","45,6098","0,4946","46,1680","45,3994","","0,03%"
"04.07.2019","45,4994","0,4922","45,7036","45,3367","","-0,24%"
"05.07.2019","44,9965","0,4928","45,7812","44,5776","","-1,11%"
"07.07.2019","0,4815","0,4689","0,4831","0,4689","","-98,93%"
"08.07.2019","44,8631","0,4814","45,2554","44,7361","","9.216,93%"
"09.07.2019","44,9330","0,4826","45,0046","44,5644","","0,16%"
"10.07.2019","45,6154","0,4857","45,6219","44,6750","","1,52%"
"11.07.2019","45,1219","0,4913","45,8469","45,0496","","-1,08%"
"12.07.2019","45,5092","0,4862","45,5456","45,1014","","0,86%"
"14.07.2019","0,4897","0,4897","0,4908","0,4892","","-98,92%"
"15.07.2019","45,4513","0,4896","45,6331","45,2476","","9.180,85%"
"16.07.2019","45,2025","0,4951","45,5906","45,0361","","-0,55%"
"17.07.2019","45,8598","0,4997","45,8727","45,0030","","1,45%"
"18.07.2019","46,4771","0,5126","46,5542","45,4727","","1,35%"
"19.07.2019","45,8119","0,5252","46,7021","45,6508","","-1,43%"
"21.07.2019","0,5213","0,5212","0,5231","0,5207","","-98,86%"
"22.07.2019","45,8029","0,5213","45,9571","45,7167","","8.686,86%"
"23.07.2019","45,5608","0,5252","45,9386","45,4547","","-0,53%"
"24.07.2019","45,8202","0,5261","45,9498","45,5286","","0,57%"
"25.07.2019","45,4804","0,5343","46,0868","45,3573","","-0,74%"
"26.07.2019","45,5997","0,5281","45,7958","45,4412","","0,26%"
"28.07.2019","0,5267","0,5265","0,5279","0,5265","","-98,85%"
"29.07.2019","45,8690","0,5267","45,9112","45,5450","","8.609,20%"
"30.07.2019","45,9787","0,5286","46,0649","45,7074","","0,24%"
"31.07.2019","45,4467","0,5325","46,0621","45,3679","","-1,16%"
"01.08.2019","46,4596","0,5229","46,4758","45,0210","","2,23%"
"02.08.2019","46,3117","0,5247","46,5480","45,9701","","-0,32%"
"04.08.2019","0,5205","0,5208","0,5221","0,5204","","-98,88%"
"05.08.2019","47,0388","0,5203","47,2487","46,1909","","8.937,65%"
"06.08.2019","47,3895","0,5304","47,4162","46,8195","","0,75%"
"07.08.2019","48,2598","0,5299","48,5476","47,3244","","1,84%"
"08.08.2019","48,2422","0,5498","48,5283","47,8978","","-0,04%"
"09.08.2019","48,1245","0,5477","48,4833","48,0403","","-0,24%"
"11.08.2019","0,5478","0,5458","0,5480","0,5450","","-98,86%"
"12.08.2019","48,5847","0,5472","48,7874","47,8219","","8.769,09%"
"13.08.2019","48,2627","0,5492","49,3291","47,6171","","-0,66%"
"14.08.2019","48,7432","0,5460","48,9929","48,0332","","1,00%"
"15.08.2019","48,9641","0,5544","49,0784","48,4833","","0,45%"
"16.08.2019","48,6682","0,5563","49,1070","48,3483","","-0,60%"
"18.08.2019","0,5497","0,5500","0,5516","0,5496","","-98,87%"
"19.08.2019","48,0798","0,5498","48,6312","47,9721","","8.647,34%"
"20.08.2019","48,4556","0,5429","48,4877","47,9850","","0,78%"
"21.08.2019","48,2885","0,5509","48,4708","48,0911","","-0,34%"
"22.08.2019","48,1616","0,5508","48,3675","47,9528","","-0,26%"
"23.08.2019","49,0652","0,5475","49,1802","47,9914","","1,88%"
"25.08.2019","0,5683","0,5580","0,5879","0,5571","","-98,84%"
"26.08.2019","49,0958","0,5685","49,9802","49,0041","","8.538,83%"
"27.08.2019","49,5891","0,5678","49,6530","49,0138","","1,00%"
"28.08.2019","49,4735","0,5848","49,7307","49,2292","","-0,23%"
"29.08.2019","49,1070","0,5896","49,8465","48,8402","","-0,74%"
"30.08.2019","48,8643","0,5880","49,2871","48,7762","","-0,49%"
"01.09.2019","0,5938","0,5904","0,5966","0,5886","","-98,78%"
"02.09.2019","49,2015","0,5938","49,3036","48,8305","","8.185,23%"
"03.09.2019","49,7428","0,5910","49,8175","48,9045","","1,10%"
"04.09.2019","49,9108","0,6225","50,0587","49,3009","","0,34%"
"05.09.2019","48,8355","0,6293","49,9301","48,5164","","-2,15%"
"06.09.2019","48,4415","0,6003","49,1086","48,3065","","-0,81%"
"08.09.2019","0,5844","0,5845","0,5850","0,5810","","-98,79%"
"09.09.2019","48,2052","0,5846","48,7148","48,1393","","8.149,12%"
"10.09.2019","47,7631","0,5774","48,2582","47,7085","","-0,92%"
"11.09.2019","48,1422","0,5793","48,1655","47,7310","","0,79%"
"12.09.2019","48,1838","0,5821","48,9852","47,8531","","0,09%"
"13.09.2019","47,8547","0,5809","48,5093","47,7522","","-0,68%"
"15.09.2019","0,5709","0,5577","0,5712","0,5573","","-98,81%"
"16.09.2019","48,1907","0,5706","48,6089","48,0750","","8.340,85%"
"17.09.2019","48,2711","0,5731","48,4512","48,0010","","0,17%"
"18.09.2019","48,0341","0,5789","48,5797","47,7168","","-0,49%"
"19.09.2019","48,1843","0,5685","48,3547","47,8596","","0,31%"
"20.09.2019","48,7646","0,5724","48,7665","48,1489","","1,20%"
"22.09.2019","0,5783","0,5783","0,5785","0,5770","","-98,81%"
"23.09.2019","48,9291","0,5781","49,0877","48,5830","","8.360,45%"
"24.09.2019","49,2228","0,5985","49,3706","48,7228","","0,60%"
"25.09.2019","48,3460","0,5991","49,3514","48,2586","","-1,78%"
"26.09.2019","48,3483","0,5784","48,6248","48,2756","","0,00%"
"27.09.2019","48,1155","0,5749","48,4640","47,7953","","-0,48%"
"29.09.2019","0,5637","0,5638","0,5659","0,5637","","-98,83%"
"30.09.2019","47,3262","0,5636","48,2340","47,0683","","8.296,23%"
"01.10.2019","47,5490","0,5477","47,8087","46,8918","","0,47%"
"02.10.2019","48,2041","0,5568","48,3782","47,3902","","1,38%"
"03.10.2019","48,3788","0,5656","48,8209","48,0846","","0,36%"
"04.10.2019","48,3659","0,5667","48,5699","48,1219","","-0,03%"
"06.10.2019","0,5651","0,5641","0,5661","0,5622","","-98,83%"
"07.10.2019","48,0091","0,5651","48,5225","47,8945","","8.395,77%"
"08.10.2019","48,3926","0,5600","48,4934","47,8157","","0,80%"
"09.10.2019","48,3920","0,5719","48,5862","48,2036","","0,00%"
"10.10.2019","48,0219","0,5735","48,7652","47,9399","","-0,76%"
"11.10.2019","47,8869","0,5634","48,3255","47,3869","","-0,28%"
"13.10.2019","0,5622","0,5632","0,5641","0,5617","","-98,83%"
"14.10.2019","47,9949","0,5622","48,1296","47,6634","","8.437,03%"
"15.10.2019","47,6284","0,5674","48,1534","47,4934","","-0,76%"
"16.10.2019","47,8843","0,5602","47,9432","47,4754","","0,54%"
"17.10.2019","47,9576","0,5595","48,1355","47,6827","","0,15%"
"18.10.2019","47,8949","0,5644","48,0309","47,7245","","-0,13%"
"20.10.2019","0,5649","0,5638","0,5651","0,5636","","-98,82%"
"21.10.2019","47,7197","0,5650","48,0673","47,6313","","8.348,02%"
"22.10.2019","47,8290","0,5646","47,8650","47,5972","","0,23%"
"23.10.2019","47,9641","0,5643","48,0973","47,8158","","0,28%"
"24.10.2019","48,3306","0,5646","48,3486","47,8281","","0,76%"
"25.10.2019","48,3653","0,5725","48,7952","48,2309","","0,07%"
"27.10.2019","0,5798","0,5806","0,5809","0,5789","","-98,80%"
"28.10.2019","47,9832","0,5797","48,4869","47,8853","","8.175,95%"
"29.10.2019","47,8393","0,5728","48,0589","47,6959","","-0,30%"
"30.10.2019","48,0959","0,5719","48,1168","47,6094","","0,54%"
"31.10.2019","48,6381","0,5742","48,6826","48,0155","","1,13%"
"01.11.2019","48,6617","0,5816","48,7215","48,3193","","0,05%"
